Item ID;Sale ID;Product ID;Sale date;Year;Month;Year/Month;Quantity;Unit Price;Original Price;Revenue;Calculate disccount;Discount applied;Discount;Channel;Channel Campaings;Category;Country;Age range
455;1133;201;25/4/25;2025;4;2025-04;4;45,62;45,62;182,48;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;46-55
2483;985;201;4/5/25;2025;5;2025-05;4;45,62;45,62;182,48;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;56-65
2030;359;229;18/4/25;2025;4;2025-04;4;45,58;45,58;182,32;0;0;0;App Mobile;App Mobile;Shoes;ITALY;16-25
1001;310;20;18/4/25;2025;4;2025-04;4;45,42;45,42;181,68;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;56-65
1017;552;44;15/5/25;2025;5;2025-05;4;45,39;64,84;181,56;30;19,45;1;App Mobile;Social Media;Pants;ITALY;26-35
738;1154;109;5/5/25;2025;5;2025-05;4;45,27;45,27;181,08;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;26-35
2200;538;404;6/5/25;2025;5;2025-05;4;45,19;45,19;180,76;0;0;0;App Mobile;App Mobile;Sleepwear;PORTUGAL;26-35
361;425;89;16/4/25;2025;4;2025-04;4;45,12;45,12;180,48;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;36-45
1040;1321;89;14/6/25;2025;6;2025-06;4;45,12;45,12;180,48;0;0;0;E-commerce;Website Banner;Shoes;ITALY;56-65
1917;347;128;18/5/25;2025;5;2025-05;4;44,9;44,9;179,6;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;46-55
2339;161;12;26/4/25;2025;4;2025-04;4;44,77;44,77;179,08;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;16-25
2446;1317;12;6/4/25;2025;4;2025-04;4;44,77;44,77;179,08;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;16-25
3166;787;322;17/6/25;2025;6;2025-06;4;44,45;44,45;177,8;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;16-25
472;128;55;19/4/25;2025;4;2025-04;4;44,32;44,32;177,28;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;56-65
1237;92;55;30/5/25;2025;5;2025-05;4;44,32;44,32;177,28;0;0;0;App Mobile;App Mobile;T-Shirts;ITALY;46-55
2149;865;55;29/5/25;2025;5;2025-05;4;44,32;44,32;177,28;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;56-65
863;1058;29;26/5/25;2025;5;2025-05;4;44,27;44,27;177,08;0;0;0;E-commerce;Website Banner;Sleepwear;ITALY;16-25
1249;161;489;26/4/25;2025;4;2025-04;4;44,21;44,21;176,84;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;16-25
808;166;280;6/5/25;2025;5;2025-05;4;44,14;44,14;176,56;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;36-45
2046;1008;184;24/5/25;2025;5;2025-05;4;44,08;44,08;176,32;0;0;0;App Mobile;App Mobile;Pants;FRANCE;26-35
673;663;231;6/4/25;2025;4;2025-04;4;44,06;44,06;176,24;0;0;0;E-commerce;Website Banner;Shoes;PORTUGAL;16-25
1121;198;411;23/4/25;2025;4;2025-04;4;43,94;43,94;175,76;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;56-65
1461;152;277;4/5/25;2025;5;2025-05;4;43,92;43,92;175,68;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;36-45
2009;41;363;14/4/25;2025;4;2025-04;4;43,64;43,64;174,56;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;46-55
412;610;211;30/5/25;2025;5;2025-05;4;43,5;43,5;174;0;0;0;E-commerce;Website Banner;Shoes;NETHERLANDS;16-25
3256;241;211;6/6/25;2025;6;2025-06;4;43,5;43,5;174;0;0;0;App Mobile;App Mobile;Shoes;SPAIN;36-45
31;576;374;13/6/25;2025;6;2025-06;4;43,43;43,43;173,72;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;26-35
1173;67;374;4/4/25;2025;4;2025-04;4;43,43;43,43;173,72;0;0;0;App Mobile;App Mobile;Sleepwear;NETHERLANDS;56-65
1302;207;374;15/5/25;2025;5;2025-05;4;43,43;43,43;173,72;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;26-35
800;458;302;20/5/25;2025;5;2025-05;4;43,4;43,4;173,6;0;0;0;App Mobile;App Mobile;T-Shirts;NETHERLANDS;16-25
1589;960;429;28/5/25;2025;5;2025-05;4;43,34;43,34;173,36;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;46-55
2955;1303;308;21/5/25;2025;5;2025-05;4;43,27;43,27;173,08;0;0;0;E-commerce;Website Banner;Pants;GERMANY;36-45
1465;483;455;6/6/25;2025;6;2025-06;4;43,23;48,03;172,92;9,99;4,8;1;E-commerce;Website Banner;Pants;FRANCE;36-45
1305;233;434;28/4/25;2025;4;2025-04;4;43,14;43,14;172,56;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;36-45
2845;61;434;26/5/25;2025;5;2025-05;4;43,14;43,14;172,56;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;26-35
3091;147;434;17/5/25;2025;5;2025-05;4;43,14;43,14;172,56;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;36-45
2389;1172;329;31/5/25;2025;5;2025-05;4;43,09;43,09;172,36;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;16-25
2871;209;102;31/5/25;2025;5;2025-05;4;43,06;43,06;172,24;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;26-35
2820;129;24;26/5/25;2025;5;2025-05;4;42,76;42,76;171,04;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;46-55
1860;31;375;20/5/25;2025;5;2025-05;4;42,67;42,67;170,68;0;0;0;App Mobile;App Mobile;Shoes;PORTUGAL;56-65
2340;862;375;6/6/25;2025;6;2025-06;4;42,67;42,67;170,68;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;56-65
3358;655;165;24/4/25;2025;4;2025-04;4;42,67;42,67;170,68;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;26-35
545;56;177;29/5/25;2025;5;2025-05;4;42,66;42,66;170,64;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;16-25
2514;1258;177;22/5/25;2025;5;2025-05;4;42,66;42,66;170,64;0;0;0;App Mobile;App Mobile;Sleepwear;SPAIN;26-35
332;155;68;4/6/25;2025;6;2025-06;4;42,54;47,27;170,16;10,01;4,73;1;E-commerce;Website Banner;Sleepwear;GERMANY;36-45
2237;1067;263;30/5/25;2025;5;2025-05;4;42,48;42,48;169,92;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;26-35
1244;419;395;22/5/25;2025;5;2025-05;4;42,31;42,31;169,24;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;26-35
1380;575;395;27/4/25;2025;4;2025-04;4;42,31;42,31;169,24;0;0;0;App Mobile;App Mobile;Dresses;SPAIN;26-35
444;125;309;5/6/25;2025;6;2025-06;4;42,14;42,14;168,56;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;56-65
1367;94;172;13/4/25;2025;4;2025-04;4;41,7;41,7;166,8;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;26-35
2997;323;172;6/5/25;2025;5;2025-05;4;41,7;41,7;166,8;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;56-65
3048;967;172;26/4/25;2025;4;2025-04;4;41,7;41,7;166,8;0;0;0;App Mobile;App Mobile;Shoes;ITALY;16-25
3273;1186;157;17/4/25;2025;4;2025-04;4;41,56;41,56;166,24;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;56-65
1941;1262;289;28/4/25;2025;4;2025-04;4;41,51;41,51;166,04;0;0;0;E-commerce;Website Banner;Dresses;ITALY;26-35
2356;337;289;24/5/25;2025;5;2025-05;4;41,51;41,51;166,04;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;16-25
2934;1337;110;18/5/25;2025;5;2025-05;4;41,09;58,7;164,36;30;17,61;1;App Mobile;Social Media;Dresses;ITALY;56-65
836;965;74;27/5/25;2025;5;2025-05;4;40,94;40,94;163,76;0;0;0;E-commerce;Website Banner;Sleepwear;PORTUGAL;16-25
3323;23;74;28/4/25;2025;4;2025-04;4;40,94;40,94;163,76;0;0;0;App Mobile;App Mobile;Sleepwear;PORTUGAL;46-55
1759;284;293;29/4/25;2025;4;2025-04;4;40,77;40,77;163,08;0;0;0;App Mobile;App Mobile;Shoes;PORTUGAL;16-25
280;774;106;22/5/25;2025;5;2025-05;4;40,75;40,75;163;0;0;0;App Mobile;App Mobile;T-Shirts;PORTUGAL;46-55
2143;451;106;15/4/25;2025;4;2025-04;4;40,75;40,75;163;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;56-65
612;663;9;6/4/25;2025;4;2025-04;4;40,5;40,5;162;0;0;0;E-commerce;Website Banner;Shoes;PORTUGAL;16-25
846;610;9;30/5/25;2025;5;2025-05;4;40,5;40,5;162;0;0;0;E-commerce;Website Banner;Shoes;NETHERLANDS;16-25
1316;275;16;18/4/25;2025;4;2025-04;4;40,36;40,36;161,44;0;0;0;App Mobile;App Mobile;Pants;GERMANY;46-55
1364;597;92;18/4/25;2025;4;2025-04;4;40,25;40,25;161;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;46-55
2419;476;222;17/5/25;2025;5;2025-05;4;40,03;57,19;160,12;30,01;17,16;1;App Mobile;Social Media;Dresses;FRANCE;16-25
3330;40;288;13/5/25;2025;5;2025-05;4;39,98;57,11;159,92;29,99;17,13;1;App Mobile;Social Media;T-Shirts;ITALY;36-45
1207;966;226;17/5/25;2025;5;2025-05;4;39,78;39,78;159,12;0;0;0;E-commerce;Website Banner;Sleepwear;ITALY;26-35
2052;629;325;26/5/25;2025;5;2025-05;4;39,78;39,78;159,12;0;0;0;App Mobile;App Mobile;Shoes;NETHERLANDS;46-55
2888;474;325;14/4/25;2025;4;2025-04;4;39,78;39,78;159,12;0;0;0;App Mobile;App Mobile;Shoes;ITALY;26-35
762;145;143;20/5/25;2025;5;2025-05;4;39,75;39,75;159;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;36-45
713;361;283;5/5/25;2025;5;2025-05;4;39,62;39,62;158,48;0;0;0;E-commerce;Website Banner;Shoes;NETHERLANDS;46-55
2928;55;283;17/4/25;2025;4;2025-04;4;39,62;39,62;158,48;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;16-25
80;184;490;18/4/25;2025;4;2025-04;4;39,42;39,42;157,68;0;0;0;E-commerce;Website Banner;Shoes;SPAIN;46-55
292;145;490;20/5/25;2025;5;2025-05;4;39,42;39,42;157,68;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;36-45
1333;899;490;24/5/25;2025;5;2025-05;4;39,42;39,42;157,68;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;16-25
1694;307;467;21/5/25;2025;5;2025-05;4;39,22;39,22;156,88;0;0;0;E-commerce;Website Banner;Pants;NETHERLANDS;26-35
782;541;113;27/4/25;2025;4;2025-04;4;39,18;39,18;156,72;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;26-35
2568;498;113;25/5/25;2025;5;2025-05;4;39,18;39,18;156,72;0;0;0;E-commerce;Website Banner;Dresses;SPAIN;46-55
2565;521;456;5/4/25;2025;4;2025-04;4;39,09;39,09;156,36;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;46-55
760;1110;311;6/6/25;2025;6;2025-06;4;39,04;43,38;156,16;10;4,34;1;E-commerce;Website Banner;Dresses;ITALY;16-25
1042;130;96;4/5/25;2025;5;2025-05;4;39,03;39,03;156,12;0;0;0;App Mobile;App Mobile;T-Shirts;PORTUGAL;56-65
2247;1197;96;22/5/25;2025;5;2025-05;4;39,03;39,03;156,12;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;46-55
2207;98;477;20/5/25;2025;5;2025-05;4;38,9;38,9;155,6;0;0;0;E-commerce;Website Banner;Shoes;NETHERLANDS;46-55
905;166;180;6/5/25;2025;5;2025-05;4;38,81;38,81;155,24;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;36-45
3057;448;180;29/4/25;2025;4;2025-04;4;38,81;38,81;155,24;0;0;0;App Mobile;App Mobile;Shoes;NETHERLANDS;56-65
2652;756;438;13/6/25;2025;6;2025-06;4;38,74;38,74;154,96;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;36-45
155;695;233;24/4/25;2025;4;2025-04;4;38,68;38,68;154,72;0;0;0;App Mobile;App Mobile;Shoes;PORTUGAL;46-55
1526;1026;233;19/5/25;2025;5;2025-05;4;38,68;38,68;154,72;0;0;0;E-commerce;Website Banner;Shoes;ITALY;26-35
2125;918;484;15/4/25;2025;4;2025-04;4;38,49;38,49;153,96;0;0;0;E-commerce;Website Banner;Pants;NETHERLANDS;16-25
2178;572;484;22/4/25;2025;4;2025-04;4;38,49;38,49;153,96;0;0;0;App Mobile;App Mobile;Pants;FRANCE;26-35
2915;1180;256;26/5/25;2025;5;2025-05;4;38,41;38,41;153,64;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;36-45
252;346;498;26/5/25;2025;5;2025-05;4;38,33;38,33;153,32;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;16-25
2057;630;498;29/5/25;2025;5;2025-05;4;38,33;38,33;153,32;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;46-55
1734;1028;240;25/5/25;2025;5;2025-05;4;38,14;38,14;152,56;0;0;0;E-commerce;Website Banner;Pants;ITALY;26-35
132;1015;387;27/5/25;2025;5;2025-05;4;38,06;38,06;152,24;0;0;0;App Mobile;App Mobile;Sleepwear;SPAIN;56-65
3177;94;41;13/4/25;2025;4;2025-04;4;37,94;37,94;151,76;0;0;0;E-commerce;Website Banner;Pants;FRANCE;26-35
3206;744;41;6/6/25;2025;6;2025-06;4;37,94;37,94;151,76;0;0;0;App Mobile;App Mobile;Pants;GERMANY;26-35
3367;1335;41;24/4/25;2025;4;2025-04;4;37,94;37,94;151,76;0;0;0;App Mobile;App Mobile;Pants;GERMANY;56-65
2123;553;47;18/5/25;2025;5;2025-05;4;37,61;53,73;150,44;30;16,12;1;App Mobile;Social Media;T-Shirts;ITALY;26-35
1585;173;318;15/5/25;2025;5;2025-05;4;37,55;37,55;150,2;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;36-45
909;442;423;6/6/25;2025;6;2025-06;4;37,48;41,64;149,92;9,99;4,16;1;E-commerce;Website Banner;T-Shirts;GERMANY;46-55
2769;590;208;13/4/25;2025;4;2025-04;4;37,45;37,45;149,8;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;56-65
2931;1095;85;16/6/25;2025;6;2025-06;4;37,35;37,35;149,4;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;26-35
421;516;408;5/4/25;2025;4;2025-04;4;37,17;37,17;148,68;0;0;0;E-commerce;Website Banner;T-Shirts;NETHERLANDS;26-35
908;90;408;26/5/25;2025;5;2025-05;4;37,17;37,17;148,68;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;36-45
1101;740;492;29/4/25;2025;4;2025-04;4;37,12;37,12;148,48;0;0;0;E-commerce;Website Banner;Pants;NETHERLANDS;26-35
1199;689;215;15/4/25;2025;4;2025-04;4;37,11;37,11;148,44;0;0;0;App Mobile;App Mobile;Pants;PORTUGAL;46-55
2069;44;243;14/5/25;2025;5;2025-05;4;37,06;37,06;148,24;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;16-25
1107;189;441;25/4/25;2025;4;2025-04;4;36,99;36,99;147,96;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;56-65
2640;702;441;29/5/25;2025;5;2025-05;4;36,99;36,99;147,96;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;26-35
1319;282;105;26/5/25;2025;5;2025-05;4;36,9;36,9;147,6;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;26-35
3175;581;105;31/5/25;2025;5;2025-05;4;36,9;36,9;147,6;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;46-55
481;1053;251;14/4/25;2025;4;2025-04;4;36,88;36,88;147,52;0;0;0;E-commerce;Website Banner;T-Shirts;NETHERLANDS;56-65
1444;529;251;14/4/25;2025;4;2025-04;4;36,88;36,88;147,52;0;0;0;App Mobile;App Mobile;T-Shirts;ITALY;36-45
590;1132;5;20/5/25;2025;5;2025-05;4;36,84;36,84;147,36;0;0;0;App Mobile;App Mobile;Pants;FRANCE;16-25
1863;799;5;16/4/25;2025;4;2025-04;4;36,84;36,84;147,36;0;0;0;App Mobile;App Mobile;Pants;FRANCE;56-65
1008;154;248;22/4/25;2025;4;2025-04;4;36,79;36,79;147,16;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;16-25
1919;1087;248;24/5/25;2025;5;2025-05;4;36,79;36,79;147,16;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;46-55
2877;561;106;6/6/25;2025;6;2025-06;4;36,67;40,75;146,68;10,01;4,08;1;E-commerce;Website Banner;T-Shirts;PORTUGAL;26-35
2586;839;199;31/5/25;2025;5;2025-05;4;36,48;36,48;145,92;0;0;0;App Mobile;App Mobile;Dresses;ITALY;46-55
3104;497;140;13/5/25;2025;5;2025-05;4;36,46;52,08;145,84;29,99;15,62;1;App Mobile;Social Media;Dresses;PORTUGAL;56-65
3363;1200;140;16/5/25;2025;5;2025-05;4;36,46;52,08;145,84;29,99;15,62;1;App Mobile;Social Media;Dresses;ITALY;16-25
3090;497;17;13/5/25;2025;5;2025-05;4;36,33;51,9;145,32;30;15,57;1;App Mobile;Social Media;Dresses;PORTUGAL;56-65
616;491;427;23/5/25;2025;5;2025-05;4;36,01;36,01;144,04;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;56-65
2183;913;427;27/5/25;2025;5;2025-05;4;36,01;36,01;144,04;0;0;0;App Mobile;App Mobile;Sleepwear;PORTUGAL;36-45
826;1102;28;14/5/25;2025;5;2025-05;4;35,83;51,18;143,32;29,99;15,35;1;App Mobile;Social Media;Shoes;SPAIN;36-45
2260;524;396;15/5/25;2025;5;2025-05;4;35,7;51;142,8;30;15,3;1;App Mobile;Social Media;T-Shirts;GERMANY;46-55
2011;1036;381;13/6/25;2025;6;2025-06;4;35,59;35,59;142,36;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;36-45
2020;1154;381;5/5/25;2025;5;2025-05;4;35,59;35,59;142,36;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;26-35
3354;2;381;16/5/25;2025;5;2025-05;4;35,59;35,59;142,36;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;36-45
2868;282;59;26/5/25;2025;5;2025-05;4;34,58;34,58;138,32;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;26-35
1571;1248;348;13/4/25;2025;4;2025-04;4;34,47;34,47;137,88;0;0;0;App Mobile;App Mobile;Sleepwear;ITALY;36-45
1131;1106;402;6/5/25;2025;5;2025-05;4;34,45;34,45;137,8;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;26-35
147;435;343;27/4/25;2025;4;2025-04;4;34,39;34,39;137,56;0;0;0;App Mobile;App Mobile;T-Shirts;NETHERLANDS;16-25
1084;607;343;30/4/25;2025;4;2025-04;4;34,39;34,39;137,56;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;56-65
2998;567;13;17/5/25;2025;5;2025-05;4;34,25;34,25;137;0;0;0;E-commerce;Website Banner;Shoes;NETHERLANDS;16-25
541;1263;430;22/4/25;2025;4;2025-04;4;33,98;33,98;135,92;0;0;0;App Mobile;App Mobile;Sleepwear;ITALY;26-35
3345;390;91;20/5/25;2025;5;2025-05;4;33,95;33,95;135,8;0;0;0;App Mobile;App Mobile;Sleepwear;ITALY;26-35
36;655;330;24/4/25;2025;4;2025-04;4;33,94;33,94;135,76;0;0;0;E-commerce;Website Banner;Sleepwear;GERMANY;26-35
2278;516;330;5/4/25;2025;4;2025-04;4;33,94;33,94;135,76;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;26-35
1394;558;455;17/5/25;2025;5;2025-05;4;33,62;48,03;134,48;30;14,41;1;App Mobile;Social Media;Pants;ITALY;16-25
2004;256;159;21/5/25;2025;5;2025-05;4;33,59;33,59;134,36;0;0;0;E-commerce;Website Banner;Pants;PORTUGAL;36-45
1443;252;338;18/4/25;2025;4;2025-04;4;33,39;33,39;133,56;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;56-65
3346;1034;338;31/5/25;2025;5;2025-05;4;33,39;33,39;133,56;0;0;0;App Mobile;App Mobile;Sleepwear;NETHERLANDS;36-45
1330;1115;362;19/4/25;2025;4;2025-04;4;32,64;32,64;130,56;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;26-35
1089;1336;209;4/4/25;2025;4;2025-04;4;32,41;32,41;129,64;0;0;0;E-commerce;Website Banner;Shoes;SPAIN;56-65
1644;35;209;27/4/25;2025;4;2025-04;4;32,41;32,41;129,64;0;0;0;E-commerce;Website Banner;Shoes;ITALY;16-25
952;384;82;27/4/25;2025;4;2025-04;4;32,21;32,21;128,84;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;46-55
2306;946;82;16/4/25;2025;4;2025-04;4;32,21;32,21;128,84;0;0;0;App Mobile;App Mobile;Dresses;NETHERLANDS;46-55
140;59;80;14/5/25;2025;5;2025-05;4;31,86;31,86;127,44;0;0;0;E-commerce;Website Banner;Dresses;ITALY;46-55
1887;233;80;28/4/25;2025;4;2025-04;4;31,86;31,86;127,44;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;36-45
2650;1252;80;29/4/25;2025;4;2025-04;4;31,86;31,86;127,44;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;16-25
1689;1265;418;21/5/25;2025;5;2025-05;4;31,84;31,84;127,36;0;0;0;E-commerce;Website Banner;Shoes;NETHERLANDS;56-65
2784;133;90;14/6/25;2025;6;2025-06;4;31,67;31,67;126,68;0;0;0;App Mobile;App Mobile;Shoes;SPAIN;16-25
1352;251;454;4/6/25;2025;6;2025-06;4;31,64;35,16;126,56;10,01;3,52;1;E-commerce;Website Banner;Sleepwear;GERMANY;16-25
525;612;258;25/5/25;2025;5;2025-05;4;31,48;31,48;125,92;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;46-55
2266;1218;95;23/4/25;2025;4;2025-04;4;31,15;31,15;124,6;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;36-45
2944;307;95;21/5/25;2025;5;2025-05;4;31,15;31,15;124,6;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;26-35
3134;552;322;15/5/25;2025;5;2025-05;4;31,12;44,45;124,48;29,99;13,34;1;App Mobile;App Mobile;Dresses;ITALY;26-35
1739;382;452;26/4/25;2025;4;2025-04;4;30,85;30,85;123,4;0;0;0;E-commerce;Website Banner;Dresses;SPAIN;36-45
3192;1332;452;13/5/25;2025;5;2025-05;4;30,85;30,85;123,4;0;0;0;E-commerce;Website Banner;Dresses;ITALY;36-45
853;413;401;17/6/25;2025;6;2025-06;4;30,83;30,83;123,32;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;16-25
2385;73;401;19/5/25;2025;5;2025-05;4;30,83;30,83;123,32;0;0;0;E-commerce;Website Banner;Dresses;SPAIN;16-25
806;230;431;21/4/25;2025;4;2025-04;4;30,41;30,41;121,64;0;0;0;App Mobile;App Mobile;Shoes;SPAIN;56-65
2223;1161;431;26/4/25;2025;4;2025-04;4;30,41;30,41;121,64;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;26-35
18;319;339;31/5/25;2025;5;2025-05;4;30,35;30,35;121,4;0;0;0;App Mobile;App Mobile;T-Shirts;NETHERLANDS;56-65
318;292;339;30/4/25;2025;4;2025-04;4;30,35;30,35;121,4;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;56-65
1442;448;339;29/4/25;2025;4;2025-04;4;30,35;30,35;121,4;0;0;0;App Mobile;App Mobile;T-Shirts;NETHERLANDS;56-65
3232;475;339;28/4/25;2025;4;2025-04;4;30,35;30,35;121,4;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;36-45
2484;630;187;29/5/25;2025;5;2025-05;4;30,19;30,19;120,76;0;0;0;E-commerce;Website Banner;Pants;GERMANY;46-55
11;742;88;20/4/25;2025;4;2025-04;4;29,81;29,81;119,24;0;0;0;App Mobile;App Mobile;Sleepwear;ITALY;26-35
1339;143;88;16/6/25;2025;6;2025-06;4;29,81;29,81;119,24;0;0;0;E-commerce;Website Banner;Sleepwear;PORTUGAL;46-55
1098;824;400;5/5/25;2025;5;2025-05;4;29,68;29,68;118,72;0;0;0;E-commerce;Website Banner;Pants;ITALY;46-55
3066;295;144;13/5/25;2025;5;2025-05;4;29,29;41,84;117,16;30;12,55;1;App Mobile;App Mobile;Pants;SPAIN;46-55
1906;1182;246;16/6/25;2025;6;2025-06;4;28,98;28,98;115,92;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;26-35
3107;390;249;20/5/25;2025;5;2025-05;4;28,42;28,42;113,68;0;0;0;App Mobile;App Mobile;Sleepwear;ITALY;26-35
1908;357;176;26/4/25;2025;4;2025-04;4;27,94;27,94;111,76;0;0;0;E-commerce;Website Banner;Dresses;ITALY;16-25
3054;64;65;21/5/25;2025;5;2025-05;4;27,45;27,45;109,8;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;36-45
3204;546;119;28/4/25;2025;4;2025-04;4;27,34;27,34;109,36;0;0;0;E-commerce;Website Banner;Dresses;ITALY;46-55
1610;1086;397;17/4/25;2025;4;2025-04;4;26,48;26,48;105,92;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;26-35
1625;312;397;31/5/25;2025;5;2025-05;4;26,48;26,48;105,92;0;0;0;E-commerce;Website Banner;Dresses;SPAIN;36-45
1329;1268;120;18/5/25;2025;5;2025-05;4;25,7;25,7;102,8;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;36-45
2611;982;495;19/5/25;2025;5;2025-05;4;25,66;36,65;102,64;29,99;11;1;App Mobile;App Mobile;Dresses;GERMANY;26-35
720;819;46;26/4/25;2025;4;2025-04;4;25,15;25,15;100,6;0;0;0;E-commerce;Website Banner;Sleepwear;PORTUGAL;36-45
2093;399;14;4/5/25;2025;5;2025-05;4;24,96;24,96;99,84;0;0;0;App Mobile;App Mobile;Dresses;PORTUGAL;16-25
3271;440;454;15/5/25;2025;5;2025-05;4;24,61;35,16;98,44;30,01;10,55;1;App Mobile;App Mobile;Sleepwear;PORTUGAL;36-45
279;615;405;16/5/25;2025;5;2025-05;4;24,3;34,71;97,2;29,99;10,41;1;App Mobile;App Mobile;Dresses;FRANCE;56-65
1878;222;66;21/5/25;2025;5;2025-05;4;24,13;24,13;96,52;0;0;0;App Mobile;App Mobile;Dresses;ITALY;36-45
1572;286;13;18/5/25;2025;5;2025-05;4;23,98;34,25;95,92;29,99;10,28;1;App Mobile;App Mobile;Shoes;FRANCE;46-55
2692;621;430;15/5/25;2025;5;2025-05;4;23,79;33,98;95,16;29,99;10,19;1;App Mobile;App Mobile;Sleepwear;NETHERLANDS;46-55
500;81;298;18/5/25;2025;5;2025-05;4;23,76;33,94;95,04;29,99;10,18;1;App Mobile;App Mobile;Shoes;GERMANY;16-25
3171;21;164;14/6/25;2025;6;2025-06;4;22,96;22,96;91,84;0;0;0;E-commerce;Website Banner;Dresses;SPAIN;36-45
1232;818;355;16/6/25;2025;6;2025-06;4;21,38;21,38;85,52;0;0;0;E-commerce;Website Banner;Pants;FRANCE;16-25
